"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Lou Santangelo","Astros (AA)","25","378","6.9 %","22.8 %","0.30",".241",".293",".341",".634",".100","1.9",".297","0.2","32","-16.0",".291","66","sa254343"
"Emmanuel Garcia","Mets (AA)","22","418","8.1 %","19.9 %","0.41",".243",".307",".319",".626",".076","5.7",".299","-0.4","36","-15.4",".290","70","sa284888"
"Simon Klink","Giants (AA)","26","388","8.8 %","26.8 %","0.33",".226",".302",".312",".615",".086","3.4",".314","0.4","32","-14.9",".288","69","sa253840"
"Cyle Hankerd","Diamondbacks (AA)","23","470","4.5 %","14.3 %","0.31",".245",".291",".333",".624",".087","3.1",".277","-2.0","38","-20.0",".287","66","sa326676"
"Cody Ehlers","Yankees (AA)","26","423","11.1 %","21.7 %","0.51",".200",".287",".341",".627",".141","2.1",".240","0.0","34","-18.0",".283","65","sa253957"
"Matt Moses","Twins (AA)","23","430","8.1 %","16.0 %","0.51",".230",".293",".318",".611",".088","4.4",".270","-0.3","34","-18.6",".282","65","sa244353"
"Rob Cosby","Astros (AA)","27","388","3.6 %","12.4 %","0.29",".222",".253",".371",".624",".149","3.8",".229","0.4","28","-20.8",".277","57","sa198044"
"Chris Rahl","Diamondbacks (AA)","24","450","5.8 %","25.6 %","0.23",".216",".264",".328",".592",".112","5.7",".282","-1.5","31","-24.7",".272","55","sa291400"
"Johnny Raburn","Rays (AA)","29","394","7.9 %","11.9 %","0.66",".235",".295",".283",".578",".048","6.7",".267","1.0","27","-21.7",".272","55","sa198964"
"Robert Valido","White Sox (AA)","23","413","4.8 %","19.4 %","0.25",".222",".267",".300",".567",".078","6.7",".272","-0.6","25","-26.0",".262","49","sa244006"
"Jeff Dominguez","Mariners (AA)","21","402","7.5 %","18.7 %","0.40",".205",".269",".265",".534",".060","5.0",".250","2.0","21","-28.1",".253","43","sa254034"
