"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Rhyne Hughes","Devil Rays (A)","22","428","7.7 %","23.8 %","0.32",".233",".294",".319",".613",".085","3.2",".303","-2.7","37","-11.9",".286","76","9955"
"Brett Martinez","Angels (A)","22","400","9.0 %","21.8 %","0.41",".226",".299",".291",".590",".065","3.0",".284","-1.7","34","-12.0",".283","74","sa244220"
"Trey Hendricks","Diamondbacks (A)","23","410","6.3 %","13.7 %","0.46",".230",".281",".319",".600",".090","2.8",".254","0.9","34","-13.3",".279","72","sa253811"
"Jose Vallejo","Rangers (A)","19","543","5.9 %","19.2 %","0.31",".234",".289",".284",".573",".050","6.4",".292","1.6","42","-20.2",".273","68","sa294128"
"Hector Pellot","Mets (A)","19","420","9.8 %","22.6 %","0.43",".189",".292",".259",".551",".070","3.1",".252","-1.3","32","-18.9",".272","63","sa297067"
"Greg Golson","Phillies (A)","20","419","4.5 %","25.5 %","0.18",".220",".258",".333",".591",".114","8.1",".283","1.5","32","-19.0",".271","63","8074"
"Jose Castro","Mets (A)","19","496","4.2 %","10.5 %","0.40",".219",".286",".251",".537",".032","3.7",".249","-0.7","34","-25.8",".263","57","sa294093"
"Ovandy Suero","Braves (A)","24","404","5.2 %","23.0 %","0.23",".231",".278",".272",".550",".040","8.1",".304","1.8","28","-21.3",".262","56","sa254503"
"Fidel Hernandez","Phillies (A)","20","376","2.9 %","13.8 %","0.21",".250",".272",".289",".562",".039","4.0",".288","-0.4","26","-20.0",".261","56","sa293865"
"Davy Gregg","Cubs (A)","23","456","5.7 %","21.9 %","0.26",".225",".276",".261",".537",".036","6.7",".294","-1.9","30","-22.8",".256","57","sa290638"
"Christian Lopez","Devil Rays (A)","21","377","4.8 %","18.8 %","0.25",".217",".259",".275",".535",".058","4.0",".264","0.2","23","-20.2",".251","53","sa236455"
"Neil Walton","Devil Rays (A)","22","472","6.1 %","25.8 %","0.24",".190",".253",".246",".499",".055","5.8",".261","0.9","25","-29.1",".241","46","sa292715"
